,_id,Month,GEOCODE,TAMBON_T,TAMBON_E,AMPHOE_CODE,AMPHOE_T,AMPHOE_E,PROV_CODE,PROV_T,PROV_E,COUNT 17 YEAR,CRITERIA,RISK,Province
20477,20478,10,720705,ต.บ้านกุ่ม,Ban Kum,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20478,20479,10,720706,ต.หัวโพธิ์,Hua Pho,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20479,20480,10,720707,ต.บางพลับ,Bang Phlap,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20480,20481,10,720708,ต.เนินพระปรางค์,Noen Phraprang,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,11,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20481,20482,10,720709,ต.บ้านช้าง,Ban Chang,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20482,20483,10,720710,ต.ต้นตาล,Ton Tan,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20483,20484,10,720711,ต.ศรีสำราญ,Si Samran,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20484,20485,10,720712,ต.ทุ่งคอก,Thung Khok,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,10,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20485,20486,10,720713,ต.หนองบ่อ,Nong Bo,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20486,20487,10,720714,ต.บ่อสุพรรณ,Bo Suphan,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20487,20488,10,720715,ต.ดอนมะนาว,Don Manao,7207,อ.สองพี่น้อง,Song Phi Nong District,72,จ.สุพรรณบุรี,Suphan Buri,11,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20488,20489,10,720801,ต.ย่านยาว,Yan Yao,7208,อ.สามชุก,Sam Chuk District,72,จ.สุพรรณบุรี,Suphan Buri,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20489,20490,10,720802,ต.วังลึก,Wang Luek,7208,อ.สามชุก,Sam Chuk District,72,จ.สุพรรณบุรี,Suphan Buri,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20490,20491,10,720803,ต.สามชุก,Sam Chuk,7208,อ.สามชุก,Sam Chuk District,72,จ.สุพรรณบุรี,Suphan Buri,10,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20491,20492,10,720804,ต.หนองผักนาก,Nong Phak Nak,7208,อ.สามชุก,Sam Chuk District,72,จ.สุพรรณบุรี,Suphan Buri,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20492,20493,10,720805,ต.บ้านสระ,Ban Sa,7208,อ.สามชุก,Sam Chuk District,72,จ.สุพรรณบุรี,Suphan Buri,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20493,20494,10,720806,ต.หนองสะเดา,Nong Sadao,7208,อ.สามชุก,Sam Chuk District,72,จ.สุพรรณบุรี,Suphan Buri,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20494,20495,10,720807,ต.กระเสียว,Krasiao,7208,อ.สามชุก,Sam Chuk District,72,จ.สุพรรณบุรี,Suphan Buri,10,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20495,20496,10,720901,ต.อู่ทอง,U Thong,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20496,20497,10,720902,ต.สระยายโสม,Sa Yai Som,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20497,20498,10,720903,ต.จรเข้สามพัน,Chorakhe Sam Phan,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20498,20499,10,720904,ต.บ้านดอน,Ban Don,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20499,20500,10,720905,ต.ยุ้งทะลาย,Yung Thalai,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20500,20501,10,720906,ต.ดอนมะเกลือ,Don Makluea,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20501,20502,10,720907,ต.หนองโอ่ง,Nong Ong,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20502,20503,10,720908,ต.ดอนคา,Don Kha,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,11,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20503,20504,10,720909,ต.พลับพลาไชย,Phlapphla Chai,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20504,20505,10,720910,ต.บ้านโข้ง,Ban Khong,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20505,20506,10,720911,ต.เจดีย์,Chedi,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20506,20507,10,720912,ต.สระพังลาน,Sa Phang Lan,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20507,20508,10,720913,ต.กระจัน,Krachan,7209,อ.อู่ทอง,U Thong District,72,จ.สุพรรณบุรี,Suphan Buri,12,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,สุพรรณบุรี
20508,20509,10,721001,ต.หนองหญ้าไซ,Nong Ya Sai,7210,อ.หนองหญ้าไซ,Nong Ya Sai District,72,จ.สุพรรณบุรี,Suphan Buri,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20509,20510,10,721002,ต.หนองราชวัตร,Nong Ratchawat,7210,อ.หนองหญ้าไซ,Nong Ya Sai District,72,จ.สุพรรณบุรี,Suphan Buri,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20510,20511,10,721003,ต.หนองโพธิ์,Nong Pho,7210,อ.หนองหญ้าไซ,Nong Ya Sai District,72,จ.สุพรรณบุรี,Suphan Buri,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,สุพรรณบุรี
20511,20512,10,721004,ต.แจงงาม,Chaeng Ngam,7210,อ.หนองหญ้าไซ,Nong Ya Sai District,72,จ.สุพรรณบุรี,Suphan Buri,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
20512,20513,10,721005,ต.หนองขาม,Nong Kham,7210,อ.หนองหญ้าไซ,Nong Ya Sai District,72,จ.สุพรรณบุรี,Suphan Buri,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
20513,20514,10,721006,ต.ทัพหลวง,Thap Luang,7210,อ.หนองหญ้าไซ,Nong Ya Sai District,72,จ.สุพรรณบุรี,Suphan Buri,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สุพรรณบุรี
20514,20515,10,730101,ต.พระปฐมเจดีย์,Phra Pathom Chedi,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
20515,20516,10,730102,ต.บางแขม,Bang Khaem,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,นครปฐม
20516,20517,10,730103,ต.พระประโทน,Phra Prathon,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
20517,20518,10,730104,ต.ธรรมศาลา,Thammasala,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,นครปฐม
20518,20519,10,730105,ต.ตาก้อง,Ta Kong,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,นครปฐม
20519,20520,10,730106,ต.มาบแค,Map Khae,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,นครปฐม
20520,20521,10,730107,ต.สนามจันทร์,Sanam Chan,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,นครปฐม
20521,20522,10,730108,ต.ดอนยายหอม,Don Yai Hom,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,นครปฐม
20522,20523,10,730109,ต.ถนนขาด,Thanon Khat,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,นครปฐม
20523,20524,10,730110,ต.บ่อพลับ,Bo Phlap,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
20524,20525,10,730111,ต.นครปฐม,Nakhon Pathom,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
20525,20526,10,730112,ต.วังตะกู,Wang Taku,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
20526,20527,10,730113,ต.หนองปากโลง,Nong Pak Long,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,นครปฐม
20527,20528,10,730114,ต.สามควายเผือก,Sam Khwai Phueak,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,นครปฐม
20528,20529,10,730115,ต.ทุ่งน้อย,Thung Noi,7301,อ.เมืองนครปฐม,Mueang Nakhon Pathom District,73,จ.นครปฐม,Nakhon Prathom,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นครปฐม
